# ==========================================
# IOTSYN.COM - IoT Synthetic Data Engine
# ==========================================
# GENERATOR VERSION: 3.1.0
# UNIQUE ID: iotsyn_69d115dc8c6862.91946550
# DOMAIN: IIoT_Network
# CONFIGURATION: Attack rate: 16%
# ROWS: 10000
# INTERVAL SECONDS: 10
# SEED: 3660478114
# LICENSE: CC0 1.0 Universal
# STATISTICAL MODEL: Normal: Periodic polling (protocol-specific packet sizes), deterministic intervals + jitter Attacks: Burst-based Markov state machine (MitM, Replay, False Data Injection, DoS, Recon) Protocols: Modbus TCP (35%), OPC UA (25%), DNP3 (15%), BACnet (8%), EtherNet/IP (10%), MQTT (7%) Device roles: PLC, HMI, SCADA Server, RTU, Engineering Workstation, Historian
# GENERATION DATE: 2026-04-04 13:45:00
# LICENSE: CC0 1.0 Universal (Public Domain)
# CITATION: IoTSyn Dataset Generator (2026). Available: https://iotsyn.com
# ==========================================
#
Timestamp,Source_IP,Dest_IP,Source_Port,Dest_Port,Protocol,Packet_Size,Connection_Duration,Packets_Sent,Bytes_Transferred,Flow_Rate,Device_Role,Function_Code,Attack_Type,Attack_Phase,Label
"2026-03-29 09:01:40",10.0.1.25,10.0.1.18,55213,20000,DNP3,75,0.182,8,600,3291.97,RTU,1,Normal,none,Normal
"2026-03-29 09:01:50",10.0.1.16,10.0.1.24,54926,20000,DNP3,96,0.123,3,288,2344.02,PLC,5,Normal,none,Normal
"2026-03-29 09:02:00",10.0.1.16,10.0.1.26,50354,20000,DNP3,198,0.388,5,990,2549.54,PLC,1,Normal,none,Normal
"2026-03-29 09:02:10",10.0.1.12,10.0.1.11,6918,1883,MQTT,193,0.106,1,193,1826.95,SCADA_Server,0,Normal,none,Normal
"2026-03-29 09:02:20",10.0.1.16,10.0.1.25,19282,502,Modbus_TCP,77,0.068,2,154,2256.21,PLC,5,Normal,none,Normal
"2026-03-29 09:02:30",143.235.38.26,10.0.1.20,57313,20000,DNP3,138,0.241,7,966,4014.72,External,16,Replay,recon,Malicious
"2026-03-29 09:02:40",143.235.38.26,10.0.1.15,48252,44818,EtherNet_IP,123,0.231,9,1107,4792.22,External,0,Replay,recon,Malicious
"2026-03-29 09:02:50",143.235.38.26,10.0.1.28,64957,20000,DNP3,106,0.19,5,530,2789.28,External,3,Replay,recon,Malicious
"2026-03-29 09:03:00",143.235.38.26,10.0.1.27,14698,20000,DNP3,190,0.272,5,950,3487.17,External,3,Replay,recon,Malicious
"2026-03-29 09:03:10",143.235.38.26,10.0.1.14,16965,20000,DNP3,103,0.127,2,206,1622.18,External,2,Replay,recon,Malicious
"2026-03-29 09:03:20",143.235.38.26,10.0.1.25,20656,44818,EtherNet_IP,192,0.385,10,1920,4984.43,External,0,Replay,recon,Malicious
"2026-03-29 09:03:30",143.235.38.26,10.0.1.11,60771,20000,DNP3,200,0.388,1,200,515.55,External,6,Replay,escalation,Malicious
"2026-03-29 09:03:40",143.235.38.26,10.0.1.18,64998,20000,DNP3,194,0.333,2,388,1166.78,External,2,Replay,escalation,Malicious
"2026-03-29 09:03:50",143.235.38.26,10.0.1.12,10420,20000,DNP3,148,0.219,3,444,2030.56,External,16,Replay,escalation,Malicious
"2026-03-29 09:04:00",143.235.38.26,10.0.1.17,16386,502,Modbus_TCP,158,0.318,7,1106,3479.92,External,3,Replay,escalation,Malicious
"2026-03-29 09:04:10",143.235.38.26,10.0.1.23,31842,20000,DNP3,176,0.251,8,1408,5604.2,External,6,Replay,escalation,Malicious
"2026-03-29 09:04:20",143.235.38.26,10.0.1.22,47743,20000,DNP3,78,0.075,2,156,2093.24,External,6,Replay,escalation,Malicious
"2026-03-29 09:04:30",143.235.38.26,10.0.1.19,16598,4840,OPC_UA,173,0.214,8,1384,6456.49,External,0,Replay,escalation,Malicious
"2026-03-29 09:04:40",143.235.38.26,10.0.1.19,57091,20000,DNP3,76,0.173,2,152,876.19,External,4,Replay,escalation,Malicious
"2026-03-29 09:04:50",143.235.38.26,10.0.1.15,8119,4840,OPC_UA,98,0.094,9,882,9388.34,External,0,Replay,peak,Malicious
"2026-03-29 09:05:00",143.235.38.26,10.0.1.14,41499,47808,BACnet,167,0.299,4,668,2236.89,External,0,Replay,peak,Malicious
"2026-03-29 09:05:10",143.235.38.26,10.0.1.14,29814,20000,DNP3,194,0.273,3,582,2130.76,External,5,Replay,peak,Malicious
"2026-03-29 09:05:20",143.235.38.26,10.0.1.13,52661,502,Modbus_TCP,151,0.375,1,151,402.97,External,16,Replay,peak,Malicious
"2026-03-29 09:05:30",143.235.38.26,10.0.1.15,9104,20000,DNP3,80,0.155,6,480,3100.94,External,6,Replay,peak,Malicious
"2026-03-29 09:05:40",143.235.38.26,10.0.1.19,16178,47808,BACnet,168,0.187,8,1344,7174.76,External,0,Replay,peak,Malicious
"2026-03-29 09:05:50",143.235.38.26,10.0.1.19,43295,44818,EtherNet_IP,75,0.468,4,300,641.44,External,0,Replay,peak,Malicious
"2026-03-29 09:06:00",143.235.38.26,10.0.1.18,7437,20000,DNP3,101,0.163,1,101,619.07,External,6,Replay,peak,Malicious
"2026-03-29 09:06:10",143.235.38.26,10.0.1.22,28168,502,Modbus_TCP,64,0.314,8,512,1632.98,External,16,Replay,peak,Malicious
"2026-03-29 09:06:20",143.235.38.26,10.0.1.16,43966,20000,DNP3,100,0.254,1,100,393.99,External,6,Replay,peak,Malicious
"2026-03-29 09:06:30",143.235.38.26,10.0.1.27,60525,502,Modbus_TCP,174,0.196,9,1566,7984.38,External,1,Replay,peak,Malicious
"2026-03-29 09:06:40",143.235.38.26,10.0.1.16,57638,1883,MQTT,106,0.308,5,530,1719.23,External,0,Replay,peak,Malicious
"2026-03-29 09:06:50",143.235.38.26,10.0.1.25,64304,20000,DNP3,138,0.424,3,414,976.47,External,1,Replay,peak,Malicious
"2026-03-29 09:07:00",143.235.38.26,10.0.1.14,53670,502,Modbus_TCP,159,0.377,2,318,843.44,External,15,Replay,peak,Malicious
"2026-03-29 09:07:10",143.235.38.26,10.0.1.21,56245,20000,DNP3,84,0.14,2,168,1201.77,External,5,Replay,peak,Malicious
"2026-03-29 09:07:20",143.235.38.26,10.0.1.23,47822,20000,DNP3,107,0.083,10,1070,12835.33,External,3,Replay,peak,Malicious
"2026-03-29 09:07:30",143.235.38.26,10.0.1.20,32083,20000,DNP3,167,0.112,1,167,1485.09,External,15,Replay,peak,Malicious
"2026-03-29 09:07:40",143.235.38.26,10.0.1.16,50527,4840,OPC_UA,97,0.089,7,679,7638.75,External,0,Replay,peak,Malicious
"2026-03-29 09:07:50",143.235.38.26,10.0.1.22,24904,4840,OPC_UA,97,0.197,4,388,1969.69,External,0,Replay,cooldown,Malicious
"2026-03-29 09:08:00",143.235.38.26,10.0.1.22,46343,20000,DNP3,174,0.25,2,348,1392.45,External,16,Replay,cooldown,Malicious
"2026-03-29 09:08:10",143.235.38.26,10.0.1.12,3412,20000,DNP3,114,0.348,3,342,982.06,External,15,Replay,cooldown,Malicious
"2026-03-29 09:08:20",143.235.38.26,10.0.1.15,61314,20000,DNP3,192,0.196,7,1344,6849.83,External,15,Replay,cooldown,Malicious
"2026-03-29 09:08:30",143.235.38.26,10.0.1.12,12776,44818,EtherNet_IP,91,0.301,5,455,1512.84,External,0,Replay,cooldown,Malicious
"2026-03-29 09:08:40",143.235.38.26,10.0.1.22,38210,502,Modbus_TCP,161,0.109,7,1127,10328.2,External,16,Replay,cooldown,Malicious
"2026-03-29 09:08:50",143.235.38.26,10.0.1.28,16571,47808,BACnet,134,0.388,6,804,2072.6,External,0,Replay,cooldown,Malicious
"2026-03-29 09:09:00",10.0.1.14,10.0.1.15,55101,20000,DNP3,154,0.197,4,616,3130.63,Engineering_Workstation,16,Normal,none,Normal
"2026-03-29 09:09:10",10.0.1.18,10.0.1.22,24649,44818,EtherNet_IP,226,0.04,6,1356,33919.97,SCADA_Server,0,Normal,none,Normal
"2026-03-29 09:09:20",10.0.1.17,10.0.1.18,38821,4840,OPC_UA,328,0.333,4,1312,3940.8,HMI,0,Normal,none,Normal
"2026-03-29 09:09:30",10.0.1.16,10.0.1.25,18520,4840,OPC_UA,322,0.107,2,644,6010.87,PLC,0,Normal,none,Normal
"2026-03-29 09:09:40",212.234.196.2,10.0.1.26,30605,20000,DNP3,394,0.448,8,3152,7042.77,External,1,MitM,recon,Malicious
"2026-03-29 09:09:50",212.234.196.2,10.0.1.28,2817,20000,DNP3,135,0.934,19,2565,2744.81,External,6,MitM,recon,Malicious
"2026-03-29 09:10:00",212.234.196.2,10.0.1.19,7576,20000,DNP3,496,0.448,11,5456,12175.67,External,16,MitM,recon,Malicious
"2026-03-29 09:10:10",212.234.196.2,10.0.1.11,4385,502,Modbus_TCP,274,0.85,7,1918,2255.16,External,5,MitM,recon,Malicious
"2026-03-29 09:10:20",212.234.196.2,10.0.1.23,7127,1883,MQTT,489,0.278,17,8313,29950.7,External,0,MitM,recon,Malicious
"2026-03-29 09:10:30",212.234.196.2,10.0.1.17,64775,20000,DNP3,407,0.229,9,3663,15973.03,External,15,MitM,recon,Malicious
"2026-03-29 09:10:40",212.234.196.2,10.0.1.14,52926,47808,BACnet,299,0.442,8,2392,5414.46,External,0,MitM,escalation,Malicious
"2026-03-29 09:10:50",212.234.196.2,10.0.1.26,25633,20000,DNP3,466,0.569,13,6058,10638.88,External,6,MitM,escalation,Malicious
"2026-03-29 09:11:00",212.234.196.2,10.0.1.25,35963,20000,DNP3,212,0.997,20,4240,4252.37,External,16,MitM,escalation,Malicious
"2026-03-29 09:11:10",212.234.196.2,10.0.1.24,2581,20000,DNP3,478,0.322,7,3346,10404.55,External,2,MitM,escalation,Malicious
"2026-03-29 09:11:20",212.234.196.2,10.0.1.18,47310,502,Modbus_TCP,199,0.406,18,3582,8826.84,External,3,MitM,escalation,Malicious
"2026-03-29 09:11:30",212.234.196.2,10.0.1.14,16548,502,Modbus_TCP,236,0.505,19,4484,8882.26,External,1,MitM,escalation,Malicious
"2026-03-29 09:11:40",212.234.196.2,10.0.1.23,1039,4840,OPC_UA,130,0.865,20,2600,3004.8,External,0,MitM,peak,Malicious
"2026-03-29 09:11:50",212.234.196.2,10.0.1.17,27957,4840,OPC_UA,215,0.944,19,4085,4326.09,External,0,MitM,peak,Malicious
"2026-03-29 09:12:00",212.234.196.2,10.0.1.17,32999,1883,MQTT,259,0.703,14,3626,5156.56,External,0,MitM,peak,Malicious
"2026-03-29 09:12:10",212.234.196.2,10.0.1.14,45069,502,Modbus_TCP,445,0.673,3,1335,1982.93,External,16,MitM,peak,Malicious
"2026-03-29 09:12:20",212.234.196.2,10.0.1.21,36677,47808,BACnet,343,0.646,17,5831,9019.46,External,0,MitM,peak,Malicious
"2026-03-29 09:12:30",212.234.196.2,10.0.1.24,10595,44818,EtherNet_IP,105,0.144,17,1785,12386.62,External,0,MitM,peak,Malicious
"2026-03-29 09:12:40",212.234.196.2,10.0.1.26,37527,20000,DNP3,147,0.807,8,1176,1457.05,External,6,MitM,peak,Malicious
"2026-03-29 09:12:50",212.234.196.2,10.0.1.16,40927,502,Modbus_TCP,468,0.751,6,2808,3739.15,External,15,MitM,peak,Malicious
"2026-03-29 09:13:00",212.234.196.2,10.0.1.18,31483,502,Modbus_TCP,399,0.657,15,5985,9114.11,External,5,MitM,peak,Malicious
"2026-03-29 09:13:10",212.234.196.2,10.0.1.12,41084,20000,DNP3,152,0.207,19,2888,13971.14,External,3,MitM,peak,Malicious
"2026-03-29 09:13:20",212.234.196.2,10.0.1.17,12054,20000,DNP3,221,0.57,2,442,775.97,External,16,MitM,peak,Malicious
"2026-03-29 09:13:30",212.234.196.2,10.0.1.19,57033,44818,EtherNet_IP,117,0.507,6,702,1384.38,External,0,MitM,peak,Malicious
"2026-03-29 09:13:40",212.234.196.2,10.0.1.16,6576,4840,OPC_UA,224,0.798,3,672,842.57,External,0,MitM,peak,Malicious
"2026-03-29 09:13:50",212.234.196.2,10.0.1.19,38327,20000,DNP3,322,0.893,3,966,1081.91,External,5,MitM,peak,Malicious
"2026-03-29 09:14:00",212.234.196.2,10.0.1.11,54952,20000,DNP3,423,0.835,7,2961,3544.88,External,3,MitM,peak,Malicious
"2026-03-29 09:14:10",212.234.196.2,10.0.1.21,32514,20000,DNP3,119,0.836,10,1190,1423.54,External,6,MitM,peak,Malicious
"2026-03-29 09:14:20",212.234.196.2,10.0.1.22,5160,1883,MQTT,265,0.424,3,795,1875.91,External,0,MitM,cooldown,Malicious
"2026-03-29 09:14:30",212.234.196.2,10.0.1.16,19692,20000,DNP3,385,0.753,17,6545,8696,External,16,MitM,cooldown,Malicious
"2026-03-29 09:14:40",212.234.196.2,10.0.1.15,28881,20000,DNP3,444,0.985,4,1776,1802.28,External,1,MitM,cooldown,Malicious
"2026-03-29 09:14:50",212.234.196.2,10.0.1.11,12087,44818,EtherNet_IP,153,0.482,10,1530,3176.99,External,0,MitM,cooldown,Malicious
"2026-03-29 09:15:00",212.234.196.2,10.0.1.26,50552,20000,DNP3,306,0.641,3,918,1432.78,External,4,MitM,cooldown,Malicious
"2026-03-29 09:15:10",212.234.196.2,10.0.1.17,21363,20000,DNP3,378,0.283,10,3780,13333.53,External,16,MitM,cooldown,Malicious
"2026-03-29 09:15:20",10.0.1.22,10.0.1.15,21304,4840,OPC_UA,259,0.359,3,777,2166.24,PLC,0,Normal,none,Normal
"2026-03-29 09:15:30",163.247.8.229,10.0.1.11,62292,44818,EtherNet_IP,283,0.565,3,849,1501.54,External,0,MitM,recon,Malicious
"2026-03-29 09:15:40",163.247.8.229,10.0.1.19,11910,44818,EtherNet_IP,134,0.117,5,670,5725.13,External,0,MitM,recon,Malicious
"2026-03-29 09:15:50",163.247.8.229,10.0.1.20,48744,20000,DNP3,196,0.292,6,1176,4033.67,External,16,MitM,recon,Malicious
"2026-03-29 09:16:00",163.247.8.229,10.0.1.21,44081,502,Modbus_TCP,405,0.949,19,7695,8105.42,External,2,MitM,recon,Malicious
"2026-03-29 09:16:10",163.247.8.229,10.0.1.12,16419,502,Modbus_TCP,442,0.986,13,5746,5825.95,External,1,MitM,recon,Malicious
"2026-03-29 09:16:20",163.247.8.229,10.0.1.18,14686,4840,OPC_UA,364,0.829,2,728,877.96,External,0,MitM,recon,Malicious
"2026-03-29 09:16:30",163.247.8.229,10.0.1.27,55257,4840,OPC_UA,218,0.673,16,3488,5185.56,External,0,MitM,recon,Malicious
"2026-03-29 09:16:40",163.247.8.229,10.0.1.10,17998,20000,DNP3,363,0.735,12,4356,5922.74,External,2,MitM,escalation,Malicious
"2026-03-29 09:16:50",163.247.8.229,10.0.1.22,55455,502,Modbus_TCP,203,0.644,10,2030,3153.04,External,6,MitM,escalation,Malicious
"2026-03-29 09:17:00",163.247.8.229,10.0.1.27,59427,4840,OPC_UA,254,0.281,20,5080,18079.61,External,0,MitM,escalation,Malicious
"2026-03-29 09:17:10",163.247.8.229,10.0.1.18,12986,20000,DNP3,188,0.95,12,2256,2375.5,External,1,MitM,escalation,Malicious
"2026-03-29 09:17:20",163.247.8.229,10.0.1.21,33825,20000,DNP3,305,0.214,4,1220,5704.62,External,6,MitM,escalation,Malicious
"2026-03-29 09:17:30",163.247.8.229,10.0.1.28,52474,1883,MQTT,280,0.754,4,1120,1485.49,External,0,MitM,escalation,Malicious
"2026-03-29 09:17:40",163.247.8.229,10.0.1.20,56367,20000,DNP3,359,0.301,11,3949,13101.53,External,15,MitM,escalation,Malicious
"2026-03-29 09:17:50",163.247.8.229,10.0.1.18,42715,1883,MQTT,434,0.327,9,3906,11954.37,External,0,MitM,escalation,Malicious
"2026-03-29 09:18:00",163.247.8.229,10.0.1.27,49246,502,Modbus_TCP,158,0.257,15,2370,9218.83,External,4,MitM,escalation,Malicious
"2026-03-29 09:18:10",163.247.8.229,10.0.1.13,39227,20000,DNP3,323,0.885,5,1615,1823.97,External,16,MitM,escalation,Malicious
"2026-03-29 09:18:20",163.247.8.229,10.0.1.13,59456,47808,BACnet,499,0.312,17,8483,27230.02,External,0,MitM,peak,Malicious
"2026-03-29 09:18:30",163.247.8.229,10.0.1.18,36508,20000,DNP3,127,0.238,16,2032,8554.55,External,6,MitM,peak,Malicious
"2026-03-29 09:18:40",163.247.8.229,10.0.1.23,16609,1883,MQTT,447,0.313,12,5364,17158.3,External,0,MitM,peak,Malicious
"2026-03-29 09:18:50",163.247.8.229,10.0.1.10,20693,4840,OPC_UA,398,0.813,14,5572,6855.1,External,0,MitM,peak,Malicious
"2026-03-29 09:19:00",163.247.8.229,10.0.1.15,55014,20000,DNP3,114,0.347,17,1938,5584.68,External,3,MitM,peak,Malicious
"2026-03-29 09:19:10",163.247.8.229,10.0.1.22,25048,502,Modbus_TCP,175,0.606,10,1750,2887.04,External,15,MitM,peak,Malicious
"2026-03-29 09:19:20",163.247.8.229,10.0.1.11,60736,20000,DNP3,452,0.835,7,3164,3787.52,External,5,MitM,peak,Malicious
"2026-03-29 09:19:30",163.247.8.229,10.0.1.13,30495,502,Modbus_TCP,274,0.87,8,2192,2518.35,External,2,MitM,peak,Malicious
"2026-03-29 09:19:40",163.247.8.229,10.0.1.25,36184,20000,DNP3,445,0.432,15,6675,15467.57,External,1,MitM,peak,Malicious
"2026-03-29 09:19:50",163.247.8.229,10.0.1.11,13030,4840,OPC_UA,374,0.772,4,1496,1939.01,External,0,MitM,peak,Malicious
"2026-03-29 09:20:00",163.247.8.229,10.0.1.15,45931,44818,EtherNet_IP,429,0.476,19,8151,17136.38,External,0,MitM,peak,Malicious
"2026-03-29 09:20:10",163.247.8.229,10.0.1.23,30324,4840,OPC_UA,287,0.228,19,5453,23916.1,External,0,MitM,peak,Malicious
"2026-03-29 09:20:20",163.247.8.229,10.0.1.18,46629,20000,DNP3,334,0.13,18,6012,46335.73,External,2,MitM,peak,Malicious
"2026-03-29 09:20:30",163.247.8.229,10.0.1.27,56492,4840,OPC_UA,316,0.995,11,3476,3493.01,External,0,MitM,peak,Malicious
"2026-03-29 09:20:40",163.247.8.229,10.0.1.23,54316,4840,OPC_UA,150,0.151,16,2400,15898.02,External,0,MitM,peak,Malicious
"2026-03-29 09:20:50",163.247.8.229,10.0.1.26,20020,44818,EtherNet_IP,204,0.41,5,1020,2485.54,External,0,MitM,peak,Malicious
"2026-03-29 09:21:00",163.247.8.229,10.0.1.19,10152,20000,DNP3,361,0.642,4,1444,2249.85,External,16,MitM,peak,Malicious
"2026-03-29 09:21:10",163.247.8.229,10.0.1.16,22677,20000,DNP3,365,0.583,15,5475,9389.19,External,15,MitM,peak,Malicious
"2026-03-29 09:21:20",163.247.8.229,10.0.1.13,52384,44818,EtherNet_IP,359,0.276,17,6103,22124.09,External,0,MitM,peak,Malicious
"2026-03-29 09:21:30",163.247.8.229,10.0.1.11,40256,1883,MQTT,423,0.406,19,8037,19807.59,External,0,MitM,peak,Malicious
"2026-03-29 09:21:40",163.247.8.229,10.0.1.18,41875,47808,BACnet,304,0.899,14,4256,4735.42,External,0,MitM,cooldown,Malicious
"2026-03-29 09:21:50",163.247.8.229,10.0.1.19,28599,502,Modbus_TCP,284,0.997,14,3976,3987.51,External,2,MitM,cooldown,Malicious
"2026-03-29 09:22:00",163.247.8.229,10.0.1.11,55663,20000,DNP3,432,0.237,12,5184,21867,External,16,MitM,cooldown,Malicious
"2026-03-29 09:22:10",163.247.8.229,10.0.1.23,10483,20000,DNP3,493,0.562,10,4930,8773.67,External,2,MitM,cooldown,Malicious
"2026-03-29 09:22:20",163.247.8.229,10.0.1.26,19151,20000,DNP3,458,0.87,10,4580,5264.27,External,15,MitM,cooldown,Malicious
"2026-03-29 09:22:30",163.247.8.229,10.0.1.11,5872,1883,MQTT,363,0.902,20,7260,8049.1,External,0,MitM,cooldown,Malicious
"2026-03-29 09:22:40",163.247.8.229,10.0.1.23,19783,20000,DNP3,237,0.535,15,3555,6645.27,External,4,MitM,cooldown,Malicious
"2026-03-29 09:22:50",163.247.8.229,10.0.1.28,18331,20000,DNP3,459,0.544,3,1377,2533.12,External,5,MitM,cooldown,Malicious
"2026-03-29 09:23:00",163.247.8.229,10.0.1.23,19153,20000,DNP3,320,0.231,6,1920,8310.01,External,4,MitM,cooldown,Malicious
"2026-03-29 09:23:10",10.0.1.27,10.0.1.23,60960,502,Modbus_TCP,119,0.069,5,595,8646.17,Historian,5,Normal,none,Normal
"2026-03-29 09:23:20",10.0.1.12,10.0.1.22,64281,20000,DNP3,175,0.38,6,1050,2766.24,SCADA_Server,5,Normal,none,Normal
"2026-03-29 09:23:30",10.0.1.25,10.0.1.18,42337,4840,OPC_UA,368,0.096,3,1104,11540.87,RTU,0,Normal,none,Normal
"2026-03-29 09:23:40",10.0.1.16,10.0.1.21,38698,44818,EtherNet_IP,183,0.303,6,1098,3623.04,PLC,0,Normal,none,Normal
"2026-03-29 09:23:50",10.0.1.14,10.0.1.12,53993,502,Modbus_TCP,75,0.429,7,525,1224.52,Engineering_Workstation,5,Normal,none,Normal
"2026-03-29 09:24:00",103.174.111.237,10.0.1.13,29363,20000,DNP3,122,0.113,4,488,4322.32,External,1,Replay,recon,Malicious
"2026-03-29 09:24:10",103.174.111.237,10.0.1.23,14971,20000,DNP3,142,0.125,8,1136,9121.76,External,6,Replay,recon,Malicious
"2026-03-29 09:24:20",103.174.111.237,10.0.1.18,10768,502,Modbus_TCP,80,0.083,10,800,9597.72,External,4,Replay,recon,Malicious
"2026-03-29 09:24:30",103.174.111.237,10.0.1.22,19931,20000,DNP3,157,0.233,5,785,3365.02,External,2,Replay,recon,Malicious
"2026-03-29 09:24:40",103.174.111.237,10.0.1.17,28777,1883,MQTT,166,0.373,1,166,444.56,External,0,Replay,escalation,Malicious
"2026-03-29 09:24:50",103.174.111.237,10.0.1.28,28836,1883,MQTT,163,0.061,4,652,10604.34,External,0,Replay,escalation,Malicious
"2026-03-29 09:25:00",103.174.111.237,10.0.1.20,60785,502,Modbus_TCP,103,0.466,6,618,1325.6,External,16,Replay,escalation,Malicious
"2026-03-29 09:25:10",103.174.111.237,10.0.1.27,45995,20000,DNP3,193,0.222,1,193,870.43,External,5,Replay,escalation,Malicious
"2026-03-29 09:25:20",103.174.111.237,10.0.1.23,40851,1883,MQTT,161,0.257,10,1610,6257.28,External,0,Replay,escalation,Malicious
"2026-03-29 09:25:30",103.174.111.237,10.0.1.24,38528,20000,DNP3,150,0.227,5,750,3297.9,External,4,Replay,peak,Malicious
"2026-03-29 09:25:40",103.174.111.237,10.0.1.21,1604,1883,MQTT,121,0.162,8,968,5966.61,External,0,Replay,peak,Malicious
"2026-03-29 09:25:50",103.174.111.237,10.0.1.11,5480,20000,DNP3,81,0.097,2,162,1671,External,16,Replay,peak,Malicious
"2026-03-29 09:26:00",103.174.111.237,10.0.1.28,2973,1883,MQTT,99,0.423,8,792,1870.93,External,0,Replay,peak,Malicious
"2026-03-29 09:26:10",103.174.111.237,10.0.1.25,35185,1883,MQTT,66,0.383,10,660,1721.34,External,0,Replay,peak,Malicious
"2026-03-29 09:26:20",103.174.111.237,10.0.1.16,41683,20000,DNP3,181,0.247,2,362,1463.1,External,16,Replay,peak,Malicious
"2026-03-29 09:26:30",103.174.111.237,10.0.1.16,60875,20000,DNP3,179,0.479,3,537,1120.69,External,5,Replay,peak,Malicious
"2026-03-29 09:26:40",103.174.111.237,10.0.1.11,50894,1883,MQTT,191,0.319,4,764,2392.47,External,0,Replay,peak,Malicious
"2026-03-29 09:26:50",103.174.111.237,10.0.1.11,10085,20000,DNP3,141,0.136,8,1128,8316.77,External,3,Replay,peak,Malicious
"2026-03-29 09:27:00",103.174.111.237,10.0.1.27,30132,502,Modbus_TCP,152,0.15,2,304,2022.45,External,3,Replay,peak,Malicious
"2026-03-29 09:27:10",103.174.111.237,10.0.1.12,58742,20000,DNP3,60,0.119,3,180,1514.14,External,1,Replay,peak,Malicious
"2026-03-29 09:27:20",103.174.111.237,10.0.1.15,18481,20000,DNP3,144,0.212,3,432,2042.11,External,4,Replay,cooldown,Malicious
"2026-03-29 09:27:30",103.174.111.237,10.0.1.15,8199,20000,DNP3,195,0.413,5,975,2361.65,External,4,Replay,cooldown,Malicious
"2026-03-29 09:27:40",103.174.111.237,10.0.1.20,18448,502,Modbus_TCP,160,0.352,1,160,454.18,External,3,Replay,cooldown,Malicious
"2026-03-29 09:27:50",103.174.111.237,10.0.1.27,59590,502,Modbus_TCP,195,0.11,2,390,3547.65,External,3,Replay,cooldown,Malicious
"2026-03-29 09:28:00",10.0.1.20,10.0.1.14,34807,20000,DNP3,55,0.437,1,55,125.82,Engineering_Workstation,1,Normal,none,Normal
"2026-03-29 09:28:10",158.203.174.145,10.0.1.13,2697,502,Modbus_TCP,60,0.13,1,60,460.73,External,2,Replay,recon,Malicious
"2026-03-29 09:28:20",158.203.174.145,10.0.1.20,46797,20000,DNP3,106,0.251,1,106,422.17,External,15,Replay,recon,Malicious
"2026-03-29 09:28:30",158.203.174.145,10.0.1.28,29820,502,Modbus_TCP,188,0.168,2,376,2241.3,External,6,Replay,recon,Malicious
"2026-03-29 09:28:40",158.203.174.145,10.0.1.24,50435,20000,DNP3,147,0.301,7,1029,3416.03,External,6,Replay,escalation,Malicious
"2026-03-29 09:28:50",158.203.174.145,10.0.1.21,55680,20000,DNP3,96,0.429,4,384,894.09,External,1,Replay,escalation,Malicious
"2026-03-29 09:29:00",158.203.174.145,10.0.1.18,36627,44818,EtherNet_IP,88,0.427,10,880,2059.02,External,0,Replay,escalation,Malicious
"2026-03-29 09:29:10",158.203.174.145,10.0.1.19,19135,4840,OPC_UA,151,0.497,2,302,607.41,External,0,Replay,escalation,Malicious
"2026-03-29 09:29:20",158.203.174.145,10.0.1.16,41160,502,Modbus_TCP,145,0.181,2,290,1604.76,External,4,Replay,peak,Malicious
"2026-03-29 09:29:30",158.203.174.145,10.0.1.23,61464,1883,MQTT,161,0.412,6,966,2347.25,External,0,Replay,peak,Malicious
"2026-03-29 09:29:40",158.203.174.145,10.0.1.15,62849,20000,DNP3,127,0.122,7,889,7314.03,External,2,Replay,peak,Malicious
"2026-03-29 09:29:50",158.203.174.145,10.0.1.22,59006,1883,MQTT,71,0.458,9,639,1394.01,External,0,Replay,peak,Malicious
"2026-03-29 09:30:00",158.203.174.145,10.0.1.13,20039,1883,MQTT,138,0.209,3,414,1977.67,External,0,Replay,peak,Malicious
"2026-03-29 09:30:10",158.203.174.145,10.0.1.27,43192,20000,DNP3,187,0.155,8,1496,9680.66,External,2,Replay,peak,Malicious
"2026-03-29 09:30:20",158.203.174.145,10.0.1.25,45491,20000,DNP3,87,0.088,4,348,3935.89,External,1,Replay,peak,Malicious
"2026-03-29 09:30:30",158.203.174.145,10.0.1.28,37579,1883,MQTT,193,0.267,4,772,2888.65,External,0,Replay,peak,Malicious
"2026-03-29 09:30:40",158.203.174.145,10.0.1.25,2033,20000,DNP3,163,0.44,5,815,1851.56,External,1,Replay,peak,Malicious
"2026-03-29 09:30:50",158.203.174.145,10.0.1.26,31632,1883,MQTT,152,0.405,6,912,2250.71,External,0,Replay,cooldown,Malicious
"2026-03-29 09:31:00",158.203.174.145,10.0.1.24,38166,4840,OPC_UA,185,0.481,6,1110,2305.67,External,0,Replay,cooldown,Malicious
"2026-03-29 09:31:10",158.203.174.145,10.0.1.18,42841,4840,OPC_UA,156,0.407,4,624,1532.41,External,0,Replay,cooldown,Malicious
"2026-03-29 09:31:20",10.0.1.17,10.0.1.14,24219,502,Modbus_TCP,111,0.306,3,333,1086.9,HMI,16,Normal,none,Normal
"2026-03-29 09:31:30",10.0.1.21,10.0.1.18,48261,20000,DNP3,45,0.093,7,315,3404.68,Historian,3,Normal,none,Normal
"2026-03-29 09:31:40",77.240.104.216,10.0.1.17,56103,502,Modbus_TCP,245,0.236,3,735,3108.72,External,16,False_Data_Injection,recon,Malicious
